GAME_DATE,TEAM,RATING
2012-07-13,Chicago Bulls,28.21128153549267
2012-07-13,New Orleans Pelicans,23.732286938760396
2012-07-13,Milwaukee Bucks,23.908568406835013
2012-07-13,Sacramento Kings,22.275721452633807
2012-07-13,Minnesota Timberwolves,21.767744566970798
2012-07-13,Atlanta Hawks,25.743656332217622
2012-07-13,Memphis Grizzlies,26.883471179833965
2012-07-13,New York Knicks,25.00164603376562
2012-07-13,Toronto Raptors,21.397757315208445
2012-07-13,Philadelphia 76ers,25.214656520165583
2012-07-13,Brooklyn Nets,21.220437626643044
2012-07-13,Detroit Pistons,22.456700892340624
2012-07-13,Cleveland Cavaliers,20.675954794712414
2012-07-13,LA Clippers,25.486432953097463
2012-07-13,Orlando Magic,25.48773063335356
2012-07-13,Washington Wizards,21.25024361850456
2012-07-14,Boston Celtics,26.801836240155232
2012-07-14,Miami Heat,28.685489745288624
2012-07-14,Portland Trail Blazers,24.794636956524805
2012-07-14,Phoenix Suns,25.11520237350096
2012-07-14,Los Angeles Lakers,27.154076794616174
2012-07-14,Houston Rockets,25.32675989609225
2012-07-14,Golden State Warriors,22.98282799330227
2012-07-14,Denver Nuggets,26.406778237223985
2012-07-14,Utah Jazz,25.06902415100908
2012-07-14,San Antonio Spurs,29.26650269961287
2012-07-14,Indiana Pacers,25.76477197619038
2012-07-14,Dallas Mavericks,27.029971870288705
2012-07-14,Charlotte Hornets,19.696124720742667
2012-07-14,Oklahoma City Thunder,28.651505571310317
2012-07-14,Chicago Bulls,28.21128153549267
2012-07-14,New Orleans Pelicans,23.732286938760396
2012-07-14,Milwaukee Bucks,23.908568406835013
2012-07-14,Sacramento Kings,22.275721452633807
2012-07-14,Minnesota Timberwolves,21.767744566970798
2012-07-14,Atlanta Hawks,25.743656332217622
2012-07-14,Memphis Grizzlies,26.883471179833965
2012-07-14,New York Knicks,25.00164603376562
2012-07-14,Toronto Raptors,21.397757315208445
2012-07-14,Philadelphia 76ers,25.214656520165583
2012-07-14,Brooklyn Nets,21.220437626643044
2012-07-14,Detroit Pistons,22.456700892340624
2012-07-14,Cleveland Cavaliers,20.675954794712414
2012-07-14,LA Clippers,25.486432953097463
2012-07-14,Orlando Magic,25.48773063335356
2012-07-14,Washington Wizards,21.25024361850456
2012-07-15,Boston Celtics,26.801836240155232
2012-07-15,Miami Heat,28.685489745288624
2012-07-15,Portland Trail Blazers,24.794636956524805
2012-07-15,Phoenix Suns,25.11520237350096
2012-07-15,Los Angeles Lakers,27.154076794616174
2012-07-15,Houston Rockets,25.32675989609225
2012-07-15,Golden State Warriors,22.98282799330227
2012-07-15,Denver Nuggets,26.406778237223985
2012-07-15,Utah Jazz,25.06902415100908
2012-07-15,San Antonio Spurs,29.26650269961287
2012-07-15,Indiana Pacers,25.76477197619038
2012-07-15,Dallas Mavericks,27.029971870288705
2012-07-15,Charlotte Hornets,19.696124720742667
2012-07-15,Oklahoma City Thunder,28.651505571310317
2012-07-15,Chicago Bulls,28.21128153549267
2012-07-15,New Orleans Pelicans,23.732286938760396
2012-07-15,Milwaukee Bucks,23.908568406835013
2012-07-15,Sacramento Kings,22.275721452633807
2012-07-15,Minnesota Timberwolves,21.767744566970798
2012-07-15,Atlanta Hawks,25.743656332217622
2012-07-15,Memphis Grizzlies,26.883471179833965
2012-07-15,New York Knicks,25.00164603376562
2012-07-15,Toronto Raptors,21.397757315208445
2012-07-15,Philadelphia 76ers,25.214656520165583
2012-07-15,Brooklyn Nets,21.220437626643044
2012-07-15,Detroit Pistons,22.456700892340624
2012-07-15,Cleveland Cavaliers,20.675954794712414
2012-07-15,LA Clippers,25.486432953097463
2012-07-15,Orlando Magic,25.48773063335356
2012-07-15,Washington Wizards,21.25024361850456
2012-07-16,Boston Celtics,26.801836240155232
2012-07-16,Miami Heat,28.685489745288624
2012-07-16,Portland Trail Blazers,24.794636956524805
2012-07-16,Phoenix Suns,25.11520237350096
2012-07-16,Los Angeles Lakers,27.154076794616174
2012-07-16,Houston Rockets,25.32675989609225
2012-07-16,Golden State Warriors,22.98282799330227
2012-07-16,Denver Nuggets,26.406778237223985
2012-07-16,Utah Jazz,25.06902415100908
2012-07-16,San Antonio Spurs,29.26650269961287
2012-07-16,Indiana Pacers,25.76477197619038
2012-07-16,Dallas Mavericks,27.029971870288705
2012-07-16,Charlotte Hornets,19.696124720742667
2012-07-16,Oklahoma City Thunder,28.651505571310317
2012-07-16,Chicago Bulls,28.21128153549267
2012-07-16,New Orleans Pelicans,23.732286938760396
2012-07-16,Milwaukee Bucks,23.908568406835013
2012-07-16,Sacramento Kings,22.275721452633807
2012-07-16,Minnesota Timberwolves,21.767744566970798
2012-07-16,Atlanta Hawks,25.743656332217622
2012-07-16,Memphis Grizzlies,26.883471179833965
2012-07-16,New York Knicks,25.00164603376562
2012-07-16,Toronto Raptors,21.397757315208445
2012-07-16,Philadelphia 76ers,25.214656520165583
2012-07-16,Brooklyn Nets,21.220437626643044
2012-07-16,Detroit Pistons,22.456700892340624
2012-07-16,Cleveland Cavaliers,20.675954794712414
2012-07-16,LA Clippers,25.486432953097463
2012-07-16,Orlando Magic,25.48773063335356
2012-07-16,Washington Wizards,21.25024361850456
2012-07-17,Boston Celtics,26.801836240155232
2012-07-17,Miami Heat,28.685489745288624
2012-07-17,Portland Trail Blazers,24.794636956524805
2012-07-17,Phoenix Suns,25.11520237350096
2012-07-17,Los Angeles Lakers,27.154076794616174
2012-07-17,Houston Rockets,25.32675989609225
2012-07-17,Golden State Warriors,22.98282799330227
2012-07-17,Denver Nuggets,26.406778237223985
2012-07-17,Utah Jazz,25.06902415100908
2012-07-17,San Antonio Spurs,29.26650269961287
2012-07-17,Indiana Pacers,25.76477197619038
2012-07-17,Dallas Mavericks,27.029971870288705
2012-07-17,Charlotte Hornets,19.696124720742667
2012-07-17,Oklahoma City Thunder,28.651505571310317
2012-07-17,Chicago Bulls,28.21128153549267
2012-07-17,New Orleans Pelicans,23.732286938760396
2012-07-17,Milwaukee Bucks,23.908568406835013
2012-07-17,Sacramento Kings,22.275721452633807
2012-07-17,Minnesota Timberwolves,21.767744566970798
2012-07-17,Atlanta Hawks,25.743656332217622
2012-07-17,Memphis Grizzlies,26.883471179833965
2012-07-17,New York Knicks,25.00164603376562
2012-07-17,Toronto Raptors,21.397757315208445
2012-07-17,Philadelphia 76ers,25.214656520165583
2012-07-17,Brooklyn Nets,21.220437626643044
2012-07-17,Detroit Pistons,22.456700892340624
2012-07-17,Cleveland Cavaliers,20.675954794712414
2012-07-17,LA Clippers,25.486432953097463
2012-07-17,Orlando Magic,25.48773063335356
2012-07-17,Washington Wizards,21.25024361850456
2012-07-18,Boston Celtics,26.801836240155232
2012-07-18,Miami Heat,28.685489745288624
2012-07-18,Portland Trail Blazers,24.794636956524805
2012-07-18,Phoenix Suns,25.11520237350096
2012-07-18,Los Angeles Lakers,27.154076794616174
2012-07-18,Houston Rockets,25.32675989609225
2012-07-18,Golden State Warriors,22.98282799330227
2012-07-18,Denver Nuggets,26.406778237223985
2012-07-18,Utah Jazz,25.06902415100908
2012-07-18,San Antonio Spurs,29.26650269961287
2012-07-18,Indiana Pacers,25.76477197619038
2012-07-18,Dallas Mavericks,27.029971870288705
2012-07-18,Charlotte Hornets,19.696124720742667
2012-07-18,Oklahoma City Thunder,28.651505571310317
2012-07-18,Chicago Bulls,28.21128153549267
2012-07-18,New Orleans Pelicans,23.732286938760396
2012-07-18,Milwaukee Bucks,23.908568406835013
2012-07-18,Sacramento Kings,22.275721452633807
2012-07-18,Minnesota Timberwolves,21.767744566970798
2012-07-18,Atlanta Hawks,25.743656332217622
2012-07-18,Memphis Grizzlies,26.883471179833965
2012-07-18,New York Knicks,25.00164603376562
2012-07-18,Toronto Raptors,21.397757315208445
2012-07-18,Philadelphia 76ers,25.214656520165583
2012-07-18,Brooklyn Nets,21.220437626643044
2012-07-18,Detroit Pistons,22.456700892340624
2012-07-18,Cleveland Cavaliers,20.675954794712414
2012-07-18,LA Clippers,25.486432953097463
2012-07-18,Orlando Magic,25.48773063335356
2012-07-18,Washington Wizards,21.25024361850456
2012-07-19,Boston Celtics,26.801836240155232
2012-07-19,Miami Heat,28.685489745288624
2012-07-19,Portland Trail Blazers,24.794636956524805
2012-07-19,Phoenix Suns,25.11520237350096
2012-07-19,Los Angeles Lakers,27.154076794616174
2012-07-19,Houston Rockets,25.32675989609225
2012-07-19,Golden State Warriors,22.98282799330227
2012-07-19,Denver Nuggets,26.406778237223985
2012-07-19,Utah Jazz,25.06902415100908
2012-07-19,San Antonio Spurs,29.26650269961287
2012-07-19,Indiana Pacers,25.76477197619038
2012-07-19,Dallas Mavericks,27.029971870288705
2012-07-19,Charlotte Hornets,19.696124720742667
2012-07-19,Oklahoma City Thunder,28.651505571310317
2012-07-19,Chicago Bulls,28.21128153549267
2012-07-19,New Orleans Pelicans,23.732286938760396
2012-07-19,Milwaukee Bucks,23.908568406835013
2012-07-19,Sacramento Kings,22.275721452633807
2012-07-19,Minnesota Timberwolves,21.767744566970798
2012-07-19,Atlanta Hawks,25.743656332217622
2012-07-19,Memphis Grizzlies,26.883471179833965
2012-07-19,New York Knicks,25.00164603376562
2012-07-19,Toronto Raptors,21.397757315208445
2012-07-19,Philadelphia 76ers,25.214656520165583
2012-07-19,Brooklyn Nets,21.220437626643044
2012-07-19,Detroit Pistons,22.456700892340624
2012-07-19,Cleveland Cavaliers,20.675954794712414
2012-07-19,LA Clippers,25.486432953097463
2012-07-19,Orlando Magic,25.48773063335356
2012-07-19,Washington Wizards,21.25024361850456
2012-07-20,Boston Celtics,26.801836240155232
2012-07-20,Miami Heat,28.685489745288624
2012-07-20,Portland Trail Blazers,24.794636956524805
2012-07-20,Phoenix Suns,25.11520237350096
2012-07-20,Los Angeles Lakers,27.154076794616174
2012-07-20,Houston Rockets,25.32675989609225
2012-07-20,Golden State Warriors,22.98282799330227
2012-07-20,Denver Nuggets,26.406778237223985
2012-07-20,Utah Jazz,25.06902415100908
2012-07-20,San Antonio Spurs,29.26650269961287
2012-07-20,Indiana Pacers,25.76477197619038
2012-07-20,Dallas Mavericks,27.029971870288705
2012-07-20,Charlotte Hornets,19.696124720742667
2012-07-20,Oklahoma City Thunder,28.651505571310317
2012-07-20,Chicago Bulls,28.21128153549267
2012-07-20,New Orleans Pelicans,23.732286938760396
2012-07-20,Milwaukee Bucks,23.908568406835013
2012-07-20,Sacramento Kings,22.275721452633807
2012-07-20,Minnesota Timberwolves,21.767744566970798
2012-07-20,Atlanta Hawks,25.743656332217622
2012-07-20,Memphis Grizzlies,26.883471179833965
2012-07-20,New York Knicks,25.00164603376562
2012-07-20,Toronto Raptors,21.397757315208445
2012-07-20,Philadelphia 76ers,25.214656520165583
2012-07-20,Brooklyn Nets,21.220437626643044
2012-07-20,Detroit Pistons,22.456700892340624
2012-07-20,Cleveland Cavaliers,20.675954794712414
2012-07-20,LA Clippers,25.486432953097463
2012-07-20,Orlando Magic,25.48773063335356
2012-07-20,Washington Wizards,21.25024361850456
2012-07-21,Boston Celtics,26.801836240155232
2012-07-21,Miami Heat,28.685489745288624
2012-07-21,Portland Trail Blazers,24.794636956524805
2012-07-21,Phoenix Suns,25.11520237350096
2012-07-21,Los Angeles Lakers,27.154076794616174
2012-07-21,Houston Rockets,25.32675989609225
2012-07-21,Golden State Warriors,22.98282799330227
2012-07-21,Denver Nuggets,26.406778237223985
2012-07-21,Utah Jazz,25.06902415100908
2012-07-21,San Antonio Spurs,29.26650269961287
2012-07-21,Indiana Pacers,25.76477197619038
2012-07-21,Dallas Mavericks,27.029971870288705
2012-07-21,Charlotte Hornets,19.696124720742667
2012-07-21,Oklahoma City Thunder,28.651505571310317
2012-07-21,Chicago Bulls,28.21128153549267
2012-07-21,New Orleans Pelicans,23.732286938760396
2012-07-21,Milwaukee Bucks,23.908568406835013
2012-07-21,Sacramento Kings,22.275721452633807
2012-07-21,Minnesota Timberwolves,21.767744566970798
2012-07-21,Atlanta Hawks,25.743656332217622
2012-07-21,Memphis Grizzlies,26.883471179833965
2012-07-21,New York Knicks,25.00164603376562
2012-07-21,Toronto Raptors,21.397757315208445
2012-07-21,Philadelphia 76ers,25.214656520165583
2012-07-21,Brooklyn Nets,21.220437626643044
2012-07-21,Detroit Pistons,22.456700892340624
2012-07-21,Cleveland Cavaliers,20.675954794712414
2012-07-21,LA Clippers,25.486432953097463
2012-07-21,Orlando Magic,25.48773063335356
2012-07-21,Washington Wizards,21.25024361850456
2012-07-22,Boston Celtics,26.801836240155232
2012-07-22,Miami Heat,28.685489745288624
2012-07-22,Portland Trail Blazers,24.794636956524805
2012-07-22,Phoenix Suns,25.11520237350096
2012-07-22,Los Angeles Lakers,27.154076794616174
2012-07-22,Houston Rockets,25.32675989609225
2012-07-22,Golden State Warriors,22.98282799330227
2012-07-22,Denver Nuggets,26.406778237223985
2012-07-22,Utah Jazz,25.06902415100908
2012-07-22,San Antonio Spurs,29.26650269961287
2012-07-22,Indiana Pacers,25.76477197619038
2012-07-22,Dallas Mavericks,27.029971870288705
2012-07-22,Charlotte Hornets,19.696124720742667
2012-07-22,Oklahoma City Thunder,28.651505571310317
2012-07-22,Chicago Bulls,28.21128153549267
2012-07-22,New Orleans Pelicans,23.732286938760396
2012-07-22,Milwaukee Bucks,23.908568406835013
2012-07-22,Sacramento Kings,22.275721452633807
2012-07-22,Minnesota Timberwolves,21.767744566970798
2012-07-22,Atlanta Hawks,25.743656332217622
2012-07-22,Memphis Grizzlies,26.883471179833965
2012-07-22,New York Knicks,25.00164603376562
2012-07-22,Toronto Raptors,21.397757315208445
2012-07-22,Philadelphia 76ers,25.214656520165583
2012-07-22,Brooklyn Nets,21.220437626643044
2012-07-22,Detroit Pistons,22.456700892340624
2012-07-22,Cleveland Cavaliers,20.675954794712414
2012-07-22,LA Clippers,25.486432953097463
2012-07-22,Orlando Magic,25.48773063335356
2012-07-22,Washington Wizards,21.25024361850456
2012-07-23,Boston Celtics,26.801836240155232
2012-07-23,Miami Heat,28.685489745288624
2012-07-23,Portland Trail Blazers,24.794636956524805
2012-07-23,Phoenix Suns,25.11520237350096
2012-07-23,Los Angeles Lakers,27.154076794616174
2012-07-23,Houston Rockets,25.32675989609225
2012-07-23,Golden State Warriors,22.98282799330227
2012-07-23,Denver Nuggets,26.406778237223985
2012-07-23,Utah Jazz,25.06902415100908
2012-07-23,San Antonio Spurs,29.26650269961287
2012-07-23,Indiana Pacers,25.76477197619038
2012-07-23,Dallas Mavericks,27.029971870288705
2012-07-23,Charlotte Hornets,19.696124720742667
2012-07-23,Oklahoma City Thunder,28.651505571310317
2012-07-23,Chicago Bulls,28.21128153549267
2012-07-23,New Orleans Pelicans,23.732286938760396
2012-07-23,Milwaukee Bucks,23.908568406835013
2012-07-23,Sacramento Kings,22.275721452633807
2012-07-23,Minnesota Timberwolves,21.767744566970798
2012-07-23,Atlanta Hawks,25.743656332217622
2012-07-23,Memphis Grizzlies,26.883471179833965
2012-07-23,New York Knicks,25.00164603376562
2012-07-23,Toronto Raptors,21.397757315208445
2012-07-23,Philadelphia 76ers,25.214656520165583
2012-07-23,Brooklyn Nets,21.220437626643044
2012-07-23,Detroit Pistons,22.456700892340624
2012-07-23,Cleveland Cavaliers,20.675954794712414
2012-07-23,LA Clippers,25.486432953097463
2012-07-23,Orlando Magic,25.48773063335356
2012-07-23,Washington Wizards,21.25024361850456
2012-07-24,Boston Celtics,26.801836240155232
2012-07-24,Miami Heat,28.685489745288624
2012-07-24,Portland Trail Blazers,24.794636956524805
2012-07-24,Phoenix Suns,25.11520237350096
2012-07-24,Los Angeles Lakers,27.154076794616174
2012-07-24,Houston Rockets,25.32675989609225
2012-07-24,Golden State Warriors,22.98282799330227
2012-07-24,Denver Nuggets,26.406778237223985
2012-07-24,Utah Jazz,25.06902415100908
2012-07-24,San Antonio Spurs,29.26650269961287
2012-07-24,Indiana Pacers,25.76477197619038
2012-07-24,Dallas Mavericks,27.029971870288705
2012-07-24,Charlotte Hornets,19.696124720742667
2012-07-24,Oklahoma City Thunder,28.651505571310317
2012-07-24,Chicago Bulls,28.21128153549267
2012-07-24,New Orleans Pelicans,23.732286938760396
2012-07-24,Milwaukee Bucks,23.908568406835013
2012-07-24,Sacramento Kings,22.275721452633807
2012-07-24,Minnesota Timberwolves,21.767744566970798
2012-07-24,Atlanta Hawks,25.743656332217622
2012-07-24,Memphis Grizzlies,26.883471179833965
2012-07-24,New York Knicks,25.00164603376562
2012-07-24,Toronto Raptors,21.397757315208445
2012-07-24,Philadelphia 76ers,25.214656520165583
2012-07-24,Brooklyn Nets,21.220437626643044
2012-07-24,Detroit Pistons,22.456700892340624
2012-07-24,Cleveland Cavaliers,20.675954794712414
2012-07-24,LA Clippers,25.486432953097463
2012-07-24,Orlando Magic,25.48773063335356
2012-07-24,Washington Wizards,21.25024361850456
2012-07-25,Boston Celtics,26.801836240155232
2012-07-25,Miami Heat,28.685489745288624
2012-07-25,Portland Trail Blazers,24.794636956524805
2012-07-25,Phoenix Suns,25.11520237350096
2012-07-25,Los Angeles Lakers,27.154076794616174
2012-07-25,Houston Rockets,25.32675989609225
2012-07-25,Golden State Warriors,22.98282799330227
2012-07-25,Denver Nuggets,26.406778237223985
2012-07-25,Utah Jazz,25.06902415100908
2012-07-25,San Antonio Spurs,29.26650269961287
2012-07-25,Indiana Pacers,25.76477197619038
2012-07-25,Dallas Mavericks,27.029971870288705
2012-07-25,Charlotte Hornets,19.696124720742667
2012-07-25,Oklahoma City Thunder,28.651505571310317
2012-07-25,Chicago Bulls,28.21128153549267
2012-07-25,New Orleans Pelicans,23.732286938760396
2012-07-25,Milwaukee Bucks,23.908568406835013
2012-07-25,Sacramento Kings,22.275721452633807
2012-07-25,Minnesota Timberwolves,21.767744566970798
2012-07-25,Atlanta Hawks,25.743656332217622
2012-07-25,Memphis Grizzlies,26.883471179833965
2012-07-25,New York Knicks,25.00164603376562
2012-07-25,Toronto Raptors,21.397757315208445
2012-07-25,Philadelphia 76ers,25.214656520165583
2012-07-25,Brooklyn Nets,21.220437626643044
2012-07-25,Detroit Pistons,22.456700892340624
2012-07-25,Cleveland Cavaliers,20.675954794712414
2012-07-25,LA Clippers,25.486432953097463
2012-07-25,Orlando Magic,25.48773063335356
2012-07-25,Washington Wizards,21.25024361850456
2012-07-26,Boston Celtics,26.801836240155232
2012-07-26,Miami Heat,28.685489745288624
2012-07-26,Portland Trail Blazers,24.794636956524805
2012-07-26,Phoenix Suns,25.11520237350096
2012-07-26,Los Angeles Lakers,27.154076794616174
2012-07-26,Houston Rockets,25.32675989609225
2012-07-26,Golden State Warriors,22.98282799330227
2012-07-26,Denver Nuggets,26.406778237223985
2012-07-26,Utah Jazz,25.06902415100908
2012-07-26,San Antonio Spurs,29.26650269961287
2012-07-26,Indiana Pacers,25.76477197619038
2012-07-26,Dallas Mavericks,27.029971870288705
2012-07-26,Charlotte Hornets,19.696124720742667
2012-07-26,Oklahoma City Thunder,28.651505571310317
2012-07-26,Chicago Bulls,28.21128153549267
2012-07-26,New Orleans Pelicans,23.732286938760396
2012-07-26,Milwaukee Bucks,23.908568406835013
2012-07-26,Sacramento Kings,22.275721452633807
2012-07-26,Minnesota Timberwolves,21.767744566970798
2012-07-26,Atlanta Hawks,25.743656332217622
2012-07-26,Memphis Grizzlies,26.883471179833965
2012-07-26,New York Knicks,25.00164603376562
2012-07-26,Toronto Raptors,21.397757315208445
2012-07-26,Philadelphia 76ers,25.214656520165583
2012-07-26,Brooklyn Nets,21.220437626643044
2012-07-26,Detroit Pistons,22.456700892340624
2012-07-26,Cleveland Cavaliers,20.675954794712414
2012-07-26,LA Clippers,25.486432953097463
2012-07-26,Orlando Magic,25.48773063335356
2012-07-26,Washington Wizards,21.25024361850456
2012-07-27,Boston Celtics,26.801836240155232
2012-07-27,Miami Heat,28.685489745288624
2012-07-27,Portland Trail Blazers,24.794636956524805
2012-07-27,Phoenix Suns,25.11520237350096
2012-07-27,Los Angeles Lakers,27.154076794616174
2012-07-27,Houston Rockets,25.32675989609225
2012-07-27,Golden State Warriors,22.98282799330227
2012-07-27,Denver Nuggets,26.406778237223985
2012-07-27,Utah Jazz,25.06902415100908
2012-07-27,San Antonio Spurs,29.26650269961287
2012-07-27,Indiana Pacers,25.76477197619038
2012-07-27,Dallas Mavericks,27.029971870288705
2012-07-27,Charlotte Hornets,19.696124720742667
2012-07-27,Oklahoma City Thunder,28.651505571310317
2012-07-27,Chicago Bulls,28.21128153549267
2012-07-27,New Orleans Pelicans,23.732286938760396
2012-07-27,Milwaukee Bucks,23.908568406835013
2012-07-27,Sacramento Kings,22.275721452633807
2012-07-27,Minnesota Timberwolves,21.767744566970798
2012-07-27,Atlanta Hawks,25.743656332217622
2012-07-27,Memphis Grizzlies,26.883471179833965
2012-07-27,New York Knicks,25.00164603376562
2012-07-27,Toronto Raptors,21.397757315208445
2012-07-27,Philadelphia 76ers,25.214656520165583
2012-07-27,Brooklyn Nets,21.220437626643044
2012-07-27,Detroit Pistons,22.456700892340624
2012-07-27,Cleveland Cavaliers,20.675954794712414
2012-07-27,LA Clippers,25.486432953097463
2012-07-27,Orlando Magic,25.48773063335356
2012-07-27,Washington Wizards,21.25024361850456
2012-07-28,Boston Celtics,26.801836240155232
2012-07-28,Miami Heat,28.685489745288624
2012-07-28,Portland Trail Blazers,24.794636956524805
2012-07-28,Phoenix Suns,25.11520237350096
2012-07-28,Los Angeles Lakers,27.154076794616174
2012-07-28,Houston Rockets,25.32675989609225
2012-07-28,Golden State Warriors,22.98282799330227
2012-07-28,Denver Nuggets,26.406778237223985
2012-07-28,Utah Jazz,25.06902415100908
2012-07-28,San Antonio Spurs,29.26650269961287
2012-07-28,Indiana Pacers,25.76477197619038
2012-07-28,Dallas Mavericks,27.029971870288705
2012-07-28,Charlotte Hornets,19.696124720742667
2012-07-28,Oklahoma City Thunder,28.651505571310317
2012-07-28,Chicago Bulls,28.21128153549267
2012-07-28,New Orleans Pelicans,23.732286938760396
2012-07-28,Milwaukee Bucks,23.908568406835013
2012-07-28,Sacramento Kings,22.275721452633807
2012-07-28,Minnesota Timberwolves,21.767744566970798
2012-07-28,Atlanta Hawks,25.743656332217622
2012-07-28,Memphis Grizzlies,26.883471179833965
2012-07-28,New York Knicks,25.00164603376562
2012-07-28,Toronto Raptors,21.397757315208445
2012-07-28,Philadelphia 76ers,25.214656520165583
2012-07-28,Brooklyn Nets,21.220437626643044
2012-07-28,Detroit Pistons,22.456700892340624
2012-07-28,Cleveland Cavaliers,20.675954794712414
2012-07-28,LA Clippers,25.486432953097463
2012-07-28,Orlando Magic,25.48773063335356
2012-07-28,Washington Wizards,21.25024361850456
2012-07-29,Boston Celtics,26.801836240155232
2012-07-29,Miami Heat,28.685489745288624
2012-07-29,Portland Trail Blazers,24.794636956524805
2012-07-29,Phoenix Suns,25.11520237350096
2012-07-29,Los Angeles Lakers,27.154076794616174
2012-07-29,Houston Rockets,25.32675989609225
2012-07-29,Golden State Warriors,22.98282799330227
2012-07-29,Denver Nuggets,26.406778237223985
2012-07-29,Utah Jazz,25.06902415100908
2012-07-29,San Antonio Spurs,29.26650269961287
2012-07-29,Indiana Pacers,25.76477197619038
2012-07-29,Dallas Mavericks,27.029971870288705
2012-07-29,Charlotte Hornets,19.696124720742667
2012-07-29,Oklahoma City Thunder,28.651505571310317
2012-07-29,Chicago Bulls,28.21128153549267
2012-07-29,New Orleans Pelicans,23.732286938760396
2012-07-29,Milwaukee Bucks,23.908568406835013
2012-07-29,Sacramento Kings,22.275721452633807
2012-07-29,Minnesota Timberwolves,21.767744566970798
2012-07-29,Atlanta Hawks,25.743656332217622
2012-07-29,Memphis Grizzlies,26.883471179833965
2012-07-29,New York Knicks,25.00164603376562
2012-07-29,Toronto Raptors,21.397757315208445
2012-07-29,Philadelphia 76ers,25.214656520165583
2012-07-29,Brooklyn Nets,21.220437626643044
2012-07-29,Detroit Pistons,22.456700892340624
2012-07-29,Cleveland Cavaliers,20.675954794712414
2012-07-29,LA Clippers,25.486432953097463
2012-07-29,Orlando Magic,25.48773063335356
2012-07-29,Washington Wizards,21.25024361850456
2012-07-30,Boston Celtics,26.801836240155232
2012-07-30,Miami Heat,28.685489745288624
2012-07-30,Portland Trail Blazers,24.794636956524805
2012-07-30,Phoenix Suns,25.11520237350096
2012-07-30,Los Angeles Lakers,27.154076794616174
2012-07-30,Houston Rockets,25.32675989609225
2012-07-30,Golden State Warriors,22.98282799330227
2012-07-30,Denver Nuggets,26.406778237223985
2012-07-30,Utah Jazz,25.06902415100908
2012-07-30,San Antonio Spurs,29.26650269961287
2012-07-30,Indiana Pacers,25.76477197619038
2012-07-30,Dallas Mavericks,27.029971870288705
2012-07-30,Charlotte Hornets,19.696124720742667
2012-07-30,Oklahoma City Thunder,28.651505571310317
2012-07-30,Chicago Bulls,28.21128153549267
2012-07-30,New Orleans Pelicans,23.732286938760396
2012-07-30,Milwaukee Bucks,23.908568406835013
2012-07-30,Sacramento Kings,22.275721452633807
2012-07-30,Minnesota Timberwolves,21.767744566970798
2012-07-30,Atlanta Hawks,25.743656332217622
2012-07-30,Memphis Grizzlies,26.883471179833965
2012-07-30,New York Knicks,25.00164603376562
2012-07-30,Toronto Raptors,21.397757315208445
2012-07-30,Philadelphia 76ers,25.214656520165583
2012-07-30,Brooklyn Nets,21.220437626643044
2012-07-30,Detroit Pistons,22.456700892340624
2012-07-30,Cleveland Cavaliers,20.675954794712414
2012-07-30,LA Clippers,25.486432953097463
2012-07-30,Orlando Magic,25.48773063335356
2012-07-30,Washington Wizards,21.25024361850456
2012-07-31,Boston Celtics,26.801836240155232
2012-07-31,Miami Heat,28.685489745288624
2012-07-31,Portland Trail Blazers,24.794636956524805
2012-07-31,Phoenix Suns,25.11520237350096
2012-07-31,Los Angeles Lakers,27.154076794616174
2012-07-31,Houston Rockets,25.32675989609225
2012-07-31,Golden State Warriors,22.98282799330227
2012-07-31,Denver Nuggets,26.406778237223985
2012-07-31,Utah Jazz,25.06902415100908
2012-07-31,San Antonio Spurs,29.26650269961287
2012-07-31,Indiana Pacers,25.76477197619038
2012-07-31,Dallas Mavericks,27.029971870288705
2012-07-31,Charlotte Hornets,19.696124720742667
2012-07-31,Oklahoma City Thunder,28.651505571310317
2012-07-31,Chicago Bulls,28.21128153549267
2012-07-31,New Orleans Pelicans,23.732286938760396
2012-07-31,Milwaukee Bucks,23.908568406835013
2012-07-31,Sacramento Kings,22.275721452633807
2012-07-31,Minnesota Timberwolves,21.767744566970798
2012-07-31,Atlanta Hawks,25.743656332217622
2012-07-31,Memphis Grizzlies,26.883471179833965
2012-07-31,New York Knicks,25.00164603376562
2012-07-31,Toronto Raptors,21.397757315208445
2012-07-31,Philadelphia 76ers,25.214656520165583
2012-07-31,Brooklyn Nets,21.220437626643044
2012-07-31,Detroit Pistons,22.456700892340624
2012-07-31,Cleveland Cavaliers,20.675954794712414
2012-07-31,LA Clippers,25.486432953097463
2012-07-31,Orlando Magic,25.48773063335356
2012-07-31,Washington Wizards,21.25024361850456
2012-08-01,Boston Celtics,26.801836240155232
2012-08-01,Miami Heat,28.685489745288624
2012-08-01,Portland Trail Blazers,24.794636956524805
2012-08-01,Phoenix Suns,25.11520237350096
2012-08-01,Los Angeles Lakers,27.154076794616174
2012-08-01,Houston Rockets,25.32675989609225
2012-08-01,Golden State Warriors,22.98282799330227
2012-08-01,Denver Nuggets,26.406778237223985
2012-08-01,Utah Jazz,25.06902415100908
2012-08-01,San Antonio Spurs,29.26650269961287
2012-08-01,Indiana Pacers,25.76477197619038
2012-08-01,Dallas Mavericks,27.029971870288705
2012-08-01,Charlotte Hornets,19.696124720742667
2012-08-01,Oklahoma City Thunder,28.651505571310317
